""      ,"ZPID"       ,"address"                                                           ,"price"    ,"bed" ,"bath" ,"Sq.Feet" ,"city"                 ,"zip-code"
"6394"  ,"53850422"   ,"8435 SE Sherrett St, Portland, OR 97266"                           ,"375000"   ,"3"   ,"1"    ,"926"     ,"Portland"             ,"97266"
"6395"  ,"53896542"   ,"12616 SW 60th Ct, Portland, OR 97219"                              ,"850000"   ,"5"   ,"3"    ,"3931"    ,"Portland"             ,"97219"
"6396"  ,"53942808"   ,"6726 E Burnside St, Portland, OR 97215"                            ,"499000"   ,"3"   ,"2"    ,"1552"    ,"Portland"             ,"97215"
"6397"  ,"2098790133" ,"5628 NE 30th Ave, Portland, OR 97211"                              ,"949900"   ,"5"   ,"4"    ,"3104"    ,"Portland"             ,"97211"
"6398"  ,"53915185"   ,"461 SE 72nd Ave, Portland, OR 97215"                               ,"899000"   ,"4"   ,"3"    ,"2407"    ,"Portland"             ,"97215"
"6399"  ,"53938566"   ,"1215 N Holman St, Portland, OR 97217"                              ,"499000"   ,"2"   ,"1"    ,"1913"    ,"Portland"             ,"97217"
"6400"  ,"65673859"   ,"1125 NW 9th Ave APT 321, Portland, OR 97209"                       ,"485000"   ,"2"   ,"2"    ,"1189"    ,"Portland"             ,"97209"
"6401"  ,"53956702"   ,"9525 NE Gertz Cir, Portland, OR 97211"                             ,"309900"   ,"2"   ,"1"    ,"738"     ,"Portland"             ,"97211"
"6402"  ,"119265191"  ,"4112 SW Greenhills Way, Portland, OR 97221"                        ,"3725000"  ,"5"   ,"7"    ,"4921"    ,"Portland"             ,"97221"
"6403"  ,"68353666"   ,"255 SW Harrison St APT 12G, Portland, OR 97201"                    ,"259900"   ,"1"   ,"1"    ,"600"     ,"Portland"             ,"97201"
"6404"  ,"53956393"   ,"2424 SW Montgomery Dr, Portland, OR 97201"                         ,"4985000"  ,"7"   ,"8"    ,"14335"   ,"Portland"             ,"97201"
"6405"  ,"53988801"   ,"4206 NE 37th Ave, Portland, OR 97211"                              ,"599900"   ,"3"   ,"2"    ,"1382"    ,"Portland"             ,"97211"
"6406"  ,"82341557"   ,"10450 SW 53rd Ave, Portland, OR 97219"                             ,"799000"   ,"5"   ,"3"    ,"3959"    ,"Portland"             ,"97219"
"6407"  ,"61788345"   ,"5933 SE Lexington St, Portland, OR 97206"                          ,"349900"   ,"2"   ,"1"    ,"870"     ,"Portland"             ,"97206"
"6408"  ,"53877669"   ,"1524 NE 128th Ave, Portland, OR 97230"                             ,"4e+05"    ,"3"   ,"1"    ,"1177"    ,"Portland"             ,"97230"
"6409"  ,"118333611"  ,"5032 SW Taylors Ferry Rd, Portland, OR 97219"                      ,"724900"   ,"4"   ,"3"    ,"2376"    ,"Portland"             ,"97219"
"6410"  ,"53992106"   ,"3456 SE 7th Ave, Portland, OR 97202"                               ,"499000"   ,"4"   ,"2"    ,"1819"    ,"Portland"             ,"97202"
"6411"  ,"53848857"   ,"3904 N Juneau St, Portland, OR 97217"                              ,"289000"   ,"3"   ,"1"    ,"1150"    ,"Portland"             ,"97217"
"6412"  ,"48614800"   ,"1725 NW Jenne Ave, Portland, OR 97229"                             ,"599000"   ,"4"   ,"3"    ,"1883"    ,"Portland"             ,"97229"
"6413"  ,"53824276"   ,"3630 SE Crystal Springs Blvd, Portland, OR 97202"                  ,"749900"   ,"4"   ,"3"    ,"2930"    ,"Portland"             ,"97202"
"6414"  ,"53892776"   ,"3621 SW Humphrey Blvd, Portland, OR 97221"                         ,"949000"   ,"5"   ,"4"    ,"4399"    ,"Portland"             ,"97221"
"6415"  ,"53996641"   ,"14125 NW Germantown Rd, Portland, OR 97231"                        ,"5e+06"    ,"6"   ,"6"    ,"13000"   ,"Portland"             ,"97231"
"6416"  ,"176554993"  ,"6316 NW Saltzman Rd, Portland, OR 97210"                           ,"454900"   ,"3"   ,"1"    ,"2137"    ,"Portland"             ,"97210"
"6417"  ,"53913335"   ,"10111 SE Clatsop St, Portland, OR 97266"                           ,"6e+05"    ,"5"   ,"4"    ,"3045"    ,"Portland"             ,"97266"
"6418"  ,"53991325"   ,"1254 SW Texas St, Portland, OR 97219"                              ,"750000"   ,"3"   ,"2"    ,"2550"    ,"Portland"             ,"97219"
"6419"  ,"53865573"   ,"5002 SW Custer St, Portland, OR 97219"                             ,"799900"   ,"4"   ,"3"    ,"2050"    ,"Portland"             ,"97219"
"6420"  ,"53938380"   ,"5255 NE 60th Ave, Portland, OR 97218"                              ,"479900"   ,"6"   ,"2"    ,"3134"    ,"Portland"             ,"97218"
"6421"  ,"53838242"   ,"2220 SE Yamhill St, Portland, OR 97214"                            ,"515000"   ,"3"   ,"2"    ,"1716"    ,"Portland"             ,"97214"
"6422"  ,"53934148"   ,"6444 NE Rodney Ave, Portland, OR 97211"                            ,"699000"   ,"4"   ,"2"    ,"2947"    ,"Portland"             ,"97211"
"6423"  ,"53909373"   ,"2216 SE Grant St, Portland, OR 97214"                              ,"585000"   ,"2"   ,"1"    ,"2292"    ,"Portland"             ,"97214"
"6424"  ,"53815123"   ,"2221 SW 1st Ave APT 925, Portland, OR 97201"                       ,"265000"   ,"1"   ,"1"    ,"1038"    ,"Portland"             ,"97201"
"6425"  ,"53969463"   ,"5320 SE Cooper St, Portland, OR 97206"                             ,"279000"   ,"2"   ,"1"    ,"790"     ,"Portland"             ,"97206"
"6426"  ,"53833761"   ,"6650 NE Roselawn St, Portland, OR 97218"                           ,"439500"   ,"4"   ,"2"    ,"1391"    ,"Portland"             ,"97218"
"6427"  ,"53996737"   ,"5837 NW Skyline Blvd, Portland, OR 97229"                          ,"3490000"  ,"5"   ,"7"    ,"7943"    ,"Portland"             ,"97229"
"6428"  ,"53855658"   ,"3107 SE Crystal Springs Blvd, Portland, OR 97202"                  ,"650000"   ,"3"   ,"2"    ,"1862"    ,"Portland"             ,"97202"
"6429"  ,"2135887395" ,"12847 SE Foster Rd, Portland, OR 97236"                            ,"385000"   ,"4"   ,"2"    ,"1922"    ,"Portland"             ,"97236"
"6430"  ,"53920816"   ,"9101 SW 8th Ave, Portland, OR 97219"                               ,"495000"   ,"3"   ,"3"    ,"1334"    ,"Portland"             ,"97219"
"6431"  ,"2097473170" ,"3022 SW Carson St, Portland, OR 97219"                             ,"307500"   ,"3"   ,"1"    ,"1014"    ,"Portland"             ,"97219"
"6432"  ,"53866572"   ,"1218 NW Frazier Ct, Portland, OR 97229"                            ,"1250000"  ,"4"   ,"3"    ,"3108"    ,"Portland"             ,"97229"
"6433"  ,"53969093"   ,"829 NE 90th Ave, Portland, OR 97220"                               ,"269000"   ,"3"   ,"2"    ,"1225"    ,"Portland"             ,"97220"
"6434"  ,"53850422"   ,"8435 SE Sherrett St, Portland, OR 97266"                           ,"375000"   ,"3"   ,"1"    ,"926"     ,"Portland"             ,"97266"
"6435"  ,"53896542"   ,"12616 SW 60th Ct, Portland, OR 97219"                              ,"850000"   ,"5"   ,"3"    ,"3931"    ,"Portland"             ,"97219"
"6436"  ,"53942808"   ,"6726 E Burnside St, Portland, OR 97215"                            ,"499000"   ,"3"   ,"2"    ,"1552"    ,"Portland"             ,"97215"
"6437"  ,"2098790133" ,"5628 NE 30th Ave, Portland, OR 97211"                              ,"949900"   ,"5"   ,"4"    ,"3104"    ,"Portland"             ,"97211"
"6438"  ,"53915185"   ,"461 SE 72nd Ave, Portland, OR 97215"                               ,"899000"   ,"4"   ,"3"    ,"2407"    ,"Portland"             ,"97215"
"6439"  ,"53938566"   ,"1215 N Holman St, Portland, OR 97217"                              ,"499000"   ,"2"   ,"1"    ,"1913"    ,"Portland"             ,"97217"
"6440"  ,"65673859"   ,"1125 NW 9th Ave APT 321, Portland, OR 97209"                       ,"485000"   ,"2"   ,"2"    ,"1189"    ,"Portland"             ,"97209"
"6441"  ,"53956702"   ,"9525 NE Gertz Cir, Portland, OR 97211"                             ,"309900"   ,"2"   ,"1"    ,"738"     ,"Portland"             ,"97211"
"6442"  ,"119265191"  ,"4112 SW Greenhills Way, Portland, OR 97221"                        ,"3725000"  ,"5"   ,"7"    ,"4921"    ,"Portland"             ,"97221"
"6443"  ,"68353666"   ,"255 SW Harrison St APT 12G, Portland, OR 97201"                    ,"259900"   ,"1"   ,"1"    ,"600"     ,"Portland"             ,"97201"
"6444"  ,"53956393"   ,"2424 SW Montgomery Dr, Portland, OR 97201"                         ,"4985000"  ,"7"   ,"8"    ,"14335"   ,"Portland"             ,"97201"
"6445"  ,"53988801"   ,"4206 NE 37th Ave, Portland, OR 97211"                              ,"599900"   ,"3"   ,"2"    ,"1382"    ,"Portland"             ,"97211"
"6446"  ,"82341557"   ,"10450 SW 53rd Ave, Portland, OR 97219"                             ,"799000"   ,"5"   ,"3"    ,"3959"    ,"Portland"             ,"97219"
"6447"  ,"61788345"   ,"5933 SE Lexington St, Portland, OR 97206"                          ,"349900"   ,"2"   ,"1"    ,"870"     ,"Portland"             ,"97206"
"6448"  ,"53877669"   ,"1524 NE 128th Ave, Portland, OR 97230"                             ,"4e+05"    ,"3"   ,"1"    ,"1177"    ,"Portland"             ,"97230"
"6449"  ,"118333611"  ,"5032 SW Taylors Ferry Rd, Portland, OR 97219"                      ,"724900"   ,"4"   ,"3"    ,"2376"    ,"Portland"             ,"97219"
"6450"  ,"53992106"   ,"3456 SE 7th Ave, Portland, OR 97202"                               ,"499000"   ,"4"   ,"2"    ,"1819"    ,"Portland"             ,"97202"
"6451"  ,"53848857"   ,"3904 N Juneau St, Portland, OR 97217"                              ,"289000"   ,"3"   ,"1"    ,"1150"    ,"Portland"             ,"97217"
"6452"  ,"48614800"   ,"1725 NW Jenne Ave, Portland, OR 97229"                             ,"599000"   ,"4"   ,"3"    ,"1883"    ,"Portland"             ,"97229"
"6453"  ,"53824276"   ,"3630 SE Crystal Springs Blvd, Portland, OR 97202"                  ,"749900"   ,"4"   ,"3"    ,"2930"    ,"Portland"             ,"97202"
"6454"  ,"53892776"   ,"3621 SW Humphrey Blvd, Portland, OR 97221"                         ,"949000"   ,"5"   ,"4"    ,"4399"    ,"Portland"             ,"97221"
"6455"  ,"53996641"   ,"14125 NW Germantown Rd, Portland, OR 97231"                        ,"5e+06"    ,"6"   ,"6"    ,"13000"   ,"Portland"             ,"97231"
"6456"  ,"176554993"  ,"6316 NW Saltzman Rd, Portland, OR 97210"                           ,"454900"   ,"3"   ,"1"    ,"2137"    ,"Portland"             ,"97210"
"6457"  ,"53913335"   ,"10111 SE Clatsop St, Portland, OR 97266"                           ,"6e+05"    ,"5"   ,"4"    ,"3045"    ,"Portland"             ,"97266"
"6458"  ,"53991325"   ,"1254 SW Texas St, Portland, OR 97219"                              ,"750000"   ,"3"   ,"2"    ,"2550"    ,"Portland"             ,"97219"
"6459"  ,"53865573"   ,"5002 SW Custer St, Portland, OR 97219"                             ,"799900"   ,"4"   ,"3"    ,"2050"    ,"Portland"             ,"97219"
"6460"  ,"53938380"   ,"5255 NE 60th Ave, Portland, OR 97218"                              ,"479900"   ,"6"   ,"2"    ,"3134"    ,"Portland"             ,"97218"
"6461"  ,"53838242"   ,"2220 SE Yamhill St, Portland, OR 97214"                            ,"515000"   ,"3"   ,"2"    ,"1716"    ,"Portland"             ,"97214"
"6462"  ,"53934148"   ,"6444 NE Rodney Ave, Portland, OR 97211"                            ,"699000"   ,"4"   ,"2"    ,"2947"    ,"Portland"             ,"97211"
"6463"  ,"53909373"   ,"2216 SE Grant St, Portland, OR 97214"                              ,"585000"   ,"2"   ,"1"    ,"2292"    ,"Portland"             ,"97214"
"6464"  ,"53815123"   ,"2221 SW 1st Ave APT 925, Portland, OR 97201"                       ,"265000"   ,"1"   ,"1"    ,"1038"    ,"Portland"             ,"97201"
"6465"  ,"53969463"   ,"5320 SE Cooper St, Portland, OR 97206"                             ,"279000"   ,"2"   ,"1"    ,"790"     ,"Portland"             ,"97206"
"6466"  ,"53833761"   ,"6650 NE Roselawn St, Portland, OR 97218"                           ,"439500"   ,"4"   ,"2"    ,"1391"    ,"Portland"             ,"97218"
"6467"  ,"53996737"   ,"5837 NW Skyline Blvd, Portland, OR 97229"                          ,"3490000"  ,"5"   ,"7"    ,"7943"    ,"Portland"             ,"97229"
"6468"  ,"53855658"   ,"3107 SE Crystal Springs Blvd, Portland, OR 97202"                  ,"650000"   ,"3"   ,"2"    ,"1862"    ,"Portland"             ,"97202"
"6469"  ,"2135887395" ,"12847 SE Foster Rd, Portland, OR 97236"                            ,"385000"   ,"4"   ,"2"    ,"1922"    ,"Portland"             ,"97236"
"6470"  ,"53920816"   ,"9101 SW 8th Ave, Portland, OR 97219"                               ,"495000"   ,"3"   ,"3"    ,"1334"    ,"Portland"             ,"97219"
"6471"  ,"2097473170" ,"3022 SW Carson St, Portland, OR 97219"                             ,"307500"   ,"3"   ,"1"    ,"1014"    ,"Portland"             ,"97219"
"6472"  ,"53866572"   ,"1218 NW Frazier Ct, Portland, OR 97229"                            ,"1250000"  ,"4"   ,"3"    ,"3108"    ,"Portland"             ,"97229"
"6473"  ,"53969093"   ,"829 NE 90th Ave, Portland, OR 97220"                               ,"269000"   ,"3"   ,"2"    ,"1225"    ,"Portland"             ,"97220"
"6474"  ,"53850422"   ,"8435 SE Sherrett St, Portland, OR 97266"                           ,"375000"   ,"3"   ,"1"    ,"926"     ,"Portland"             ,"97266"
"6475"  ,"53896542"   ,"12616 SW 60th Ct, Portland, OR 97219"                              ,"850000"   ,"5"   ,"3"    ,"3931"    ,"Portland"             ,"97219"
"6476"  ,"53942808"   ,"6726 E Burnside St, Portland, OR 97215"                            ,"499000"   ,"3"   ,"2"    ,"1552"    ,"Portland"             ,"97215"
"6477"  ,"2098790133" ,"5628 NE 30th Ave, Portland, OR 97211"                              ,"949900"   ,"5"   ,"4"    ,"3104"    ,"Portland"             ,"97211"
"6478"  ,"53915185"   ,"461 SE 72nd Ave, Portland, OR 97215"                               ,"899000"   ,"4"   ,"3"    ,"2407"    ,"Portland"             ,"97215"
"6479"  ,"53938566"   ,"1215 N Holman St, Portland, OR 97217"                              ,"499000"   ,"2"   ,"1"    ,"1913"    ,"Portland"             ,"97217"
"6480"  ,"65673859"   ,"1125 NW 9th Ave APT 321, Portland, OR 97209"                       ,"485000"   ,"2"   ,"2"    ,"1189"    ,"Portland"             ,"97209"
"6481"  ,"53956702"   ,"9525 NE Gertz Cir, Portland, OR 97211"                             ,"309900"   ,"2"   ,"1"    ,"738"     ,"Portland"             ,"97211"
"6482"  ,"119265191"  ,"4112 SW Greenhills Way, Portland, OR 97221"                        ,"3725000"  ,"5"   ,"7"    ,"4921"    ,"Portland"             ,"97221"
"6483"  ,"68353666"   ,"255 SW Harrison St APT 12G, Portland, OR 97201"                    ,"259900"   ,"1"   ,"1"    ,"600"     ,"Portland"             ,"97201"
"6484"  ,"53956393"   ,"2424 SW Montgomery Dr, Portland, OR 97201"                         ,"4985000"  ,"7"   ,"8"    ,"14335"   ,"Portland"             ,"97201"
"6485"  ,"53988801"   ,"4206 NE 37th Ave, Portland, OR 97211"                              ,"599900"   ,"3"   ,"2"    ,"1382"    ,"Portland"             ,"97211"
"6486"  ,"82341557"   ,"10450 SW 53rd Ave, Portland, OR 97219"                             ,"799000"   ,"5"   ,"3"    ,"3959"    ,"Portland"             ,"97219"
"6487"  ,"61788345"   ,"5933 SE Lexington St, Portland, OR 97206"                          ,"349900"   ,"2"   ,"1"    ,"870"     ,"Portland"             ,"97206"
"6488"  ,"53877669"   ,"1524 NE 128th Ave, Portland, OR 97230"                             ,"4e+05"    ,"3"   ,"1"    ,"1177"    ,"Portland"             ,"97230"
"6489"  ,"118333611"  ,"5032 SW Taylors Ferry Rd, Portland, OR 97219"                      ,"724900"   ,"4"   ,"3"    ,"2376"    ,"Portland"             ,"97219"
"6490"  ,"53992106"   ,"3456 SE 7th Ave, Portland, OR 97202"                               ,"499000"   ,"4"   ,"2"    ,"1819"    ,"Portland"             ,"97202"
"6491"  ,"53848857"   ,"3904 N Juneau St, Portland, OR 97217"                              ,"289000"   ,"3"   ,"1"    ,"1150"    ,"Portland"             ,"97217"
"6492"  ,"48614800"   ,"1725 NW Jenne Ave, Portland, OR 97229"                             ,"599000"   ,"4"   ,"3"    ,"1883"    ,"Portland"             ,"97229"
"6493"  ,"53824276"   ,"3630 SE Crystal Springs Blvd, Portland, OR 97202"                  ,"749900"   ,"4"   ,"3"    ,"2930"    ,"Portland"             ,"97202"
"6494"  ,"53892776"   ,"3621 SW Humphrey Blvd, Portland, OR 97221"                         ,"949000"   ,"5"   ,"4"    ,"4399"    ,"Portland"             ,"97221"
"6495"  ,"53996641"   ,"14125 NW Germantown Rd, Portland, OR 97231"                        ,"5e+06"    ,"6"   ,"6"    ,"13000"   ,"Portland"             ,"97231"
"6496"  ,"176554993"  ,"6316 NW Saltzman Rd, Portland, OR 97210"                           ,"454900"   ,"3"   ,"1"    ,"2137"    ,"Portland"             ,"97210"
"6497"  ,"53913335"   ,"10111 SE Clatsop St, Portland, OR 97266"                           ,"6e+05"    ,"5"   ,"4"    ,"3045"    ,"Portland"             ,"97266"
"6498"  ,"53991325"   ,"1254 SW Texas St, Portland, OR 97219"                              ,"750000"   ,"3"   ,"2"    ,"2550"    ,"Portland"             ,"97219"
"6499"  ,"53865573"   ,"5002 SW Custer St, Portland, OR 97219"                             ,"799900"   ,"4"   ,"3"    ,"2050"    ,"Portland"             ,"97219"
"6500"  ,"53938380"   ,"5255 NE 60th Ave, Portland, OR 97218"                              ,"479900"   ,"6"   ,"2"    ,"3134"    ,"Portland"             ,"97218"
"6501"  ,"53838242"   ,"2220 SE Yamhill St, Portland, OR 97214"                            ,"515000"   ,"3"   ,"2"    ,"1716"    ,"Portland"             ,"97214"
"6502"  ,"53934148"   ,"6444 NE Rodney Ave, Portland, OR 97211"                            ,"699000"   ,"4"   ,"2"    ,"2947"    ,"Portland"             ,"97211"
"6503"  ,"53909373"   ,"2216 SE Grant St, Portland, OR 97214"                              ,"585000"   ,"2"   ,"1"    ,"2292"    ,"Portland"             ,"97214"
"6504"  ,"53815123"   ,"2221 SW 1st Ave APT 925, Portland, OR 97201"                       ,"265000"   ,"1"   ,"1"    ,"1038"    ,"Portland"             ,"97201"
"6505"  ,"53969463"   ,"5320 SE Cooper St, Portland, OR 97206"                             ,"279000"   ,"2"   ,"1"    ,"790"     ,"Portland"             ,"97206"
