"Address","lon","lat","address"
"3000 Foundry Pl, Raleigh, NC 27616",-78.5295922,35.8755889,"3000 foundry pl, raleigh, nc 27616, usa"
"2532 Beech Gap Ct, Raleigh, NC 27603",-78.6847013,35.7479122,"2532 beech gap ct, raleigh, nc 27603, usa"
"1628 W 8th Ave, Spokane, WA 99204",-117.4368789,47.6486499,"1628 w 8th ave, spokane, wa 99204, usa"
"Merlot Plan, Woodridge : Classic Collection",NA,NA,NA
"327 Avenue L, Dallas, TX 75203",-96.788944,32.745374,"327 avenue l, dallas, tx 75203, usa"
"8867 Bonneville Peak Ct, Las Vegas, NV 89148",-115.284877,36.026532,"8867 bonneville peak ct, las vegas, nv 89148, usa"
"2324 Edison St, Detroit, MI 48206",-83.1063974,42.3762459,"2324 edison st, detroit, mi 48206, usa"
"1728 Griffith Ave, Las Vegas, NV 89104",-115.125803,36.1521986,"1728 griffith ave, las vegas, nv 89104, usa"
"150 Las Vegas Blvd N UNIT 804, Las Vegas, NV 89101",-115.1395277,36.169877,"150 las vegas blvd n unit 804, las vegas, nv 89101, usa"
"9995 Mystic Dance St, Las Vegas, NV 89183",-115.1454446,36.0082972,"9995 mystic dance st, las vegas, nv 89183, usa"
"8373 Winterchase Pl, Las Vegas, NV 89143",-115.2967462,36.3114801,"8373 winterchase pl, las vegas, nv 89143, usa"
"7941 Quail Breast Ln, Las Vegas, NV 89131",-115.2727614,36.3049091,"7941 quail breast ln, las vegas, nv 89131, usa"
"11201 Queens Boulevard UNIT 5L, Forest Hills, NY 11375",-73.8365029,40.7190009,"112-01 queens blvd #5l, queens, ny 11375, usa"
"2001 Bason Ct, Raleigh, NC 27609",-78.6061124,35.8649064,"2001 bason ct, raleigh, nc 27609, usa"
"5201 Harrington Grove Dr, Raleigh, NC 27613",-78.7418199,35.9326358,"5201 harrington grove dr, raleigh, nc 27613, usa"
"5121 Windmere Chase Dr, Raleigh, NC 27616",-78.5547061,35.8390418,"5121 windmere chase dr, raleigh, nc 27616, usa"
"4016 Landover Peak Pl, Raleigh, NC 27616",-78.5216042,35.8551508,"4016 landover peak pl, raleigh, nc 27616, usa"
"5316 Beardall St, Raleigh, NC 27616",-78.5393989,35.8621607,"5316 beardall st, raleigh, nc 27616, usa"
"4108 W Arrowhead Ct, Spokane, WA 99208",-117.470884,47.7275355,"4108 w arrowhead ct, spokane, wa 99208, usa"
"3932 Mt Moran Rd, Raleigh, NC 27616",-78.680211,35.8877714,"7401 creedmoor rd, raleigh, nc 27613, usa"
"7204 N Old Fort Ct, Spokane, WA 99208",-117.494179,47.72404,"7204 old fort ct, spokane, wa 99208, usa"
"2464 Chicago Blvd, Detroit, MI 48206",-83.109255,42.377588,"2464 chicago blvd, detroit, mi 48206, usa"
"9844 Serona Heights Ct, Las Vegas, NV 89178",-115.283689,36.0093571,"9844 s serona heights ct, las vegas, nv 89178, usa"
"1536 N King Charles Rd, Raleigh, NC 27610",-78.6017667,35.8002785,"1536 n king charles rd, raleigh, nc 27610, usa"
"3917 Mt Moran Rd, Raleigh, NC 27616",-78.680211,35.8877714,"7401 creedmoor rd, raleigh, nc 27613, usa"
"10433 Vinson Point Ave, Las Vegas, NV 89129",-115.3238772,36.2330381,"10433 vinson point ave, las vegas, nv 89129, usa"
"1406 Menard St, Saint Louis, MO 63104",-90.2021992,38.6138591,"1406 menard st, st. louis, mo 63104, usa"
"1404 Menard St, Saint Louis, MO 63104",-90.2020702,38.6138983,"1404 menard st, st. louis, mo 63104, usa"
"1402 Menard St, Saint Louis, MO 63104",-90.2023548,38.6140116,"1402 menard st, st. louis, mo 63104, usa"
"3429 SW Alameda Dr, Topeka, KS 66614",-95.7663781,39.0051214,"3429 sw alameda dr, topeka, ks 66614, usa"
"3500 N Tenaya Way, Las Vegas, NV 89129",-115.2510902,36.2240645,"3500 n tenaya way, las vegas, nv 89129, usa"
"9735 Queenswood Ln, Dallas, TX 75238",-96.7152449,32.8804867,"9735 queenswood ln, dallas, tx 75238, usa"
"9932 Greenfield Dr, Dallas, TX 75238",-96.7137416,32.8782002,"9932 greenfield dr, dallas, tx 75238, usa"
"363 Center Green Dr, Las Vegas, NV 89148",-115.292116,36.0415716,"363 center green dr, las vegas, nv 89148, usa"
"2105 Sunland Ave, Las Vegas, NV 89106",-115.1703424,36.1700509,"2105 sunland ave, las vegas, nv 89106, usa"
"420 E 51st St APT 7D, New York, NY 10022",-73.9651308,40.7540391,"420 e 51st st #7d, new york, ny 10022, usa"
"114 E 90th St APT 1A, New York, NY 10128",-73.9544199,40.7821142,"114 e 90th st #1a, new york, ny 10128, usa"
"60 Rolling Hill Grn, Staten Island, NY 10312",-74.1911669,40.5511951,"60 rolling hill green, staten island, ny 10312, usa"
"9101 SW 8th Ave, Portland, OR 97219",-122.6875825,45.4594409,"9101 sw 8th ave, portland, or 97219, usa"
"4516 Ocean Crest Cir, Raleigh, NC 27603",-78.6518637,35.6413651,"4516 ocean crest cir, raleigh, nc 27603, usa"
"1741 Farmington Grove Dr, Raleigh, NC 27614",-78.5786162,35.9121498,"1741 farmington grove dr, raleigh, nc 27614, usa"
"10201 Sorrills Creek Ln, Raleigh, NC 27614",-78.5810335,35.9125288,"10201 sorrills creek ln, raleigh, nc 27614, usa"
"2411 The Ter, Richmond, VA 23222",-77.4381274,37.5647193,"2411 the terrace, richmond, va 23222, usa"
"1704 W 11th Ave, Spokane, WA 99204",-117.4368625,47.6455833,"1704 w 11th ave, spokane, wa 99204, usa"
"417 W 1st Ave #1D, Spokane, WA 99201",-117.4189245,47.6563598,"417 w 1st ave #1d, spokane, wa 99201, usa"
"8920 N Prescott Dr, Spokane, WA 99208",-117.4584446,47.7397013,"8920 n prescott dr, spokane, wa 99208, usa"
"4370 Swan Ave, Saint Louis, MO 63110",-90.259185,38.625562,"4370 swan ave, st. louis, mo 63110, usa"
"7018 Cogburn Ter, Richmond, VA 23234",-77.5164775,37.4158492,"7018 cogburn ter, ampthill, va 23234, usa"
"9321 Longhorn Falls Ct, Las Vegas, NV 89149",-115.3003576,36.2859964,"9321 longhorn falls ct, las vegas, nv 89149, usa"
"5173 Estasi St, Las Vegas, NV 89135",-115.3204744,36.0954684,"5173 estasi st, las vegas, nv 89135, usa"
"3128 Woodrow Ave, Richmond, VA 23222",-77.4292512,37.5747434,"3128 woodrow ave, richmond, va 23222, usa"
"1008 S Pepper Tree Ln, Spokane, WA 99224",-117.4679431,47.6463009,"1008 s pepper tree ln, spokane, wa 99224, usa"
"10871 Calcedonian St, Las Vegas, NV 89141",-115.1914865,35.9919938,"10871 calcedonian st, las vegas, nv 89141, usa"
"2830 University Ave, Green Bay, WI 54311",-87.9411585,44.5197959,"2830 university ave, green bay, wi 54311, usa"
"4102 Bowser Ave APT 8, Dallas, TX 75219",-96.8079489,32.8160041,"4102 bowser ave #8, dallas, tx 75219, usa"
"10507 Egret Ln, Dallas, TX 75230",-96.7797561,32.8899073,"10507 egret ln, dallas, tx 75230, usa"
"1209 Crownview Ln, Dallas, TX 75208",-96.840439,32.7715286,"1209 crownview ln, dallas, tx 75208, usa"
"10453 Turtle Mountain Ave, Las Vegas, NV 89166",-115.3241782,36.3039614,"10453 turtle mountain ave, las vegas, nv 89166, usa"
"1681 Juniper Twig Ave, Las Vegas, NV 89183",-115.1293006,36.0090512,"1681 e juniper twig ave, las vegas, nv 89183, usa"
"2460 Brooklyn Bridge St, Las Vegas, NV 89135",-115.3219328,36.1450404,"2460 brooklyn bridge st, las vegas, nv 89135, usa"
"308 Palm Trace Ave, Las Vegas, NV 89148",-115.2812118,36.0441616,"308 palm trace ave, las vegas, nv 89148, usa"
"7435 Valhalla Ln, Las Vegas, NV 89123",-115.1442402,36.0553624,"7435 valhalla ln, las vegas, nv 89123, usa"
"99 Pilot Street, BRONX, NY 10464",-73.7858667,40.8410978,"99 pilot st, the bronx, ny 10464, usa"
"545 W End Ave, New York, NY 10024",-73.9780213,40.7892103,"545 west end ave, new york, ny 10024, usa"
"18-05 215 Street UNIT 15N, Bayside, NY 11360",-73.7751829,40.784688,"18-05 215th st #15n, queens, ny 11360, usa"
"125 Ashland Pl APT 2C, Brooklyn, NY 11201",-73.978806,40.6924358,"125 ashland pl #2c, brooklyn, ny 11201, usa"
"77-11 249th Street, Glen Oaks, NY 11004",-73.721132,40.743552,"77-11 249th st, jamaica, ny 11426, usa"
"150 E 18th St APT 6H, Brooklyn, NY 11226",-73.962998,40.6475372,"150 e 18th st #6h, brooklyn, ny 11226, usa"
"30 McDivitt Ave, Staten Island, NY 10314",-74.1510364,40.5909921,"30 mc divitt ave, staten island, ny 10314, usa"
"567 Delafield Ave, Staten Island, NY 10310",-74.1175957,40.6308837,"567 delafield ave, staten island, ny 10310, usa"
"2483 W 16th St APT 18C, Brooklyn, NY 11214",-73.9843344,40.5865819,"2483 w 16th st #18c, brooklyn, ny 11214, usa"
"301 E 63rd St APT 17F, New York, NY 10065",-73.9622114,40.7631466,"301 e 63rd st #17f, new york, ny 10065, usa"
"208 E 84th St APT 3B, New York, NY 10028",-73.9543215,40.7771236,"208 e 84th st #3b, new york, ny 10028, usa"
"6726 E Burnside St, Portland, OR 97215",-122.5945101,45.5229353,"6726 e burnside st, portland, or 97215, usa"
"1215 N Holman St, Portland, OR 97217",-122.6795353,45.5685996,"1215 n holman st, portland, or 97217, usa"
"3456 SE 7th Ave, Portland, OR 97202",-122.6585883,45.4974578,"3456 se 7th ave, portland, or 97202, usa"
"7318 Carlton Dr, Raleigh, NC 27616",-78.5426824,35.8764293,"7318 carlton dr, raleigh, nc 27616, usa"
"100 Northbrook Dr APT 203, Raleigh, NC 27609",-78.6405413,35.8447204,"100 northbrook dr apt 203, raleigh, nc 27609, usa"
"6320 Virgilia Ct, Raleigh, NC 27616",-78.5435254,35.8706691,"6320 virgilia ct, raleigh, nc 27616, usa"
"3025 Hanes Ave, Richmond, VA 23222",-77.434656,37.572825,"3025 hanes ave, richmond, va 23222, usa"
"6532 N Drumheller St, Spokane, WA 99208",-117.4710282,47.7173767,"6532 n drumheller st, spokane, wa 99208, usa"
"2227 S Grand Blvd, Spokane, WA 99203",-117.4047184,47.633889,"2227 s grand blvd, spokane, wa 99203, usa"
"5824 Itaska St, Saint Louis, MO 63109",-90.2937602,38.5849756,"5824 itaska st, st. louis, mo 63109, usa"
"4053 Cleveland Ave, Saint Louis, MO 63110",-90.250618,38.6115994,"4053 cleveland ave, st. louis, mo 63110, usa"
"13805 Cherry Brook Ln, Tampa, FL 33618",-82.4928306,28.0781781,"13805 cherry brook ln, tampa, fl 33618, usa"
"226 Hendrie St, Detroit, MI 48202",-83.0658198,42.3641126,"226 hendrie st, detroit, mi 48202, usa"
"4801 Brook Rd, Richmond, VA 23227",-77.4531153,37.5970646,"4801 brook rd, richmond, va 23227, usa"
"3048 Cornelius Ct, Green Bay, WI 54311",-87.929644,44.514412,"3048 cornelius ct, green bay, wi 54311, usa"
"2872 Nicolet Dr, Green Bay, WI 54311",-87.9157444,44.5486318,"2872 nicolet dr, green bay, wi 54311, usa"
"1122 Tara Marie Ct, Green Bay, WI 54313",-88.1276516,44.5229404,"1122 tara marie ct, green bay, wi 54313, usa"
"3181 Morningwoods Ct, Green Bay, WI 54311",-87.9239274,44.4947196,"3181 morning woods ct, green bay, wi 54311, usa"
"515 S Clinton Ave, Dallas, TX 75208",-96.8432448,32.740828,"515 s clinton ave, dallas, tx 75208, usa"
"3615 Chicago St, Dallas, TX 75212",-96.843538,32.7863225,"3615 chicago st, dallas, tx 75212, usa"
"10058 Pensive Dr, Dallas, TX 75229",-96.8744885,32.8824668,"10058 pensive dr, dallas, tx 75229, usa"
"135 S Masters Dr, Dallas, TX 75217",-96.6489044,32.7111285,"135 s masters dr, dallas, tx 75217, usa"
"3621 Turtle Creek Blvd APT 8E, Dallas, TX 75219",-96.8019136,32.8122138,"3621 turtle creek blvd #8e, dallas, tx 75219, usa"
"8941 Emery Lake St, Las Vegas, NV 89123",-115.1229771,36.0265761,"8941 emery lake st, las vegas, nv 89123, usa"
"3520 Oreana Ave, Las Vegas, NV 89120",-115.0983537,36.090743,"3520 e oreana ave, las vegas, nv 89120, usa"
"9396 Ardoa Ave, Spring Valley, NV 89148",-115.2971166,36.0912831,"9396 ardoa ave, las vegas, nv 89148, usa"
"3611 Maria St, Las Vegas, NV 89121",-115.0982611,36.1247518,"3611 maria st, las vegas, nv 89121, usa"
"291 Cullerton St, Las Vegas, NV 89148",-115.2963877,36.0314694,"291 cullerton st, las vegas, nv 89148, usa"
"11458 Van Brook St, Las Vegas, NV 89183",-115.1706898,35.9821405,"11458 van brook st, las vegas, nv 89183, usa"
"2328 Huntsville Dr, Las Vegas, NV 89134",-115.3067701,36.2036883,"2328 huntsville dr, las vegas, nv 89134, usa"
"564 New Dorp Ln, Staten Island, NY 10306",-74.1052649,40.5679549,"564 new dorp ln, staten island, ny 10306, usa"
"115104 227th St, Cambria Heights, NY 11411",-73.7330983,40.6954619,"115- 104 227th st, queens, ny 11411, usa"
"5932 Eaglesfield Dr, Raleigh, NC 27613",-78.7469787,35.9262964,"5932 eaglesfield dr, raleigh, nc 27613, usa"
"4803 Boulder Falls Ct, Knightdale, NC 27545",-78.5040282,35.7568106,"4803 boulder falls ct, knightdale, nc 27545, usa"
"309 Mickleson Ridge Dr, Raleigh, NC 27603",-78.6763489,35.6649552,"309 mickleson ridge drive, raleigh, nc 27603, usa"
"319 Fayetteville St UNIT 405, Raleigh, NC 27601",-78.6387972,35.7760924,"319 fayetteville st unit 405, raleigh, nc 27601, usa"
"5209 Edgewood Rd, Raleigh, NC 27609",-78.6336455,35.8499227,"5209 edgewood rd, raleigh, nc 27609, usa"
"8644 Paddle Wheel Dr, Raleigh, NC 27615",-78.5970218,35.8897148,"8644 paddle wheel dr, raleigh, nc 27615, usa"
"319 Fayetteville St UNIT 412, Raleigh, NC 27601",-78.6387972,35.7760924,"319 fayetteville st unit 412, raleigh, nc 27601, usa"
"1113 Marlborough Rd, Raleigh, NC 27610",-78.6043387,35.794214,"1113 marlborough rd, raleigh, nc 27610, usa"
"1.5 S Vine St, Richmond, VA 23220",-77.4624727,37.5473326,"s vine st, richmond, va 23220, usa"
"8434 N Parkway Dr, Spokane, WA 99208",-117.4835528,47.7349826,"8434 n parkway dr, spokane, wa 99208, usa"
"4324 Mill Run Rd, Dallas, TX 75244",-96.8345556,32.924078,"4324 mill run rd, dallas, tx 75244, usa"
"730 W Chelan Ave, Spokane, WA 99205",-117.423327,47.6824131,"730 w chelan ave, spokane, wa 99205, usa"
"4023 Abilene St, Dallas, TX 75212",-96.9005458,32.7908034,"4023 abilene st, dallas, tx 75212, usa"
"5990 Gliding Hawk St, Las Vegas, NV 89113",-115.2532435,36.0796463,"5990 gliding hawk st, las vegas, nv 89113, usa"
"60 Hendrix Street, City Line, NY 11207",-73.8916722,40.681072,"60 hendrix st, brooklyn, ny 11207, usa"
"6309 Johnsdale Rd, Raleigh, NC 27615",-78.6005473,35.8655717,"6309 johnsdale rd, raleigh, nc 27615, usa"
"329 Diversy Way, Raleigh, NC 27617",-78.7532884,35.9017424,"raleigh, nc 27617, usa"
"CAMBRIDGE Plan, Country View Meadows",-117.5287732,47.5958526,"8318 w sugar st, cheney, wa 99004, usa"
"6306 S Spring Rd, Cheney, WA 99004",-117.531287,47.5960007,"s spg rd, cheney, wa 99004, usa"
"LAWSON Plan, Windhaven",NA,NA,NA
"6020 Hudson St #6, Dallas, TX 75206",-96.7647839,32.8103454,"6020 hudson st #6, dallas, tx 75206, usa"
"1668 Chippewa Dr, Las Vegas, NV 89169",-115.1296481,36.1277919,"1668 chippewa dr, las vegas, nv 89169, usa"
"825 Royal Moon Ave, Las Vegas, NV 89123",-115.1447961,36.0462794,"825 royal moon ave, las vegas, nv 89123, usa"
"9821 White Lilac St, Las Vegas, NV 89178",-115.2934588,36.0100678,"9821 white lilac st, las vegas, nv 89178, usa"
"104-11 95th Avenue, Ozone Park, NY 11416",-73.8400977,40.6893919,"104-11 95th ave, jamaica, ny 11416, usa"
"9628 N Fotheringham St, Spokane, WA 99208",-117.4905173,47.7457379,"9628 n fotheringham st, spokane, wa 99208, usa"
"6188 Westminster Pl, Saint Louis, MO 63112",-90.2995968,38.6534007,"6188 westminster pl, st. louis, mo 63112, usa"
"710 Mike McCarthy Way #5-2A-2, Green Bay, WI 54304",-88.0520867,44.4954038,"710 mike mccarthy way 5 2a 2, green bay, wi 54304, usa"
"710 Mike McCarthy Way #1-5-2A, Green Bay, WI 54304",-88.0520867,44.4954038,"710 mike mccarthy way 1 5 2a, green bay, wi 54304, usa"
"821 Haines Ave, Dallas, TX 75208",-96.8294356,32.7530863,"821 haines ave, dallas, tx 75208, usa"
"1068 Calvia St, Las Vegas, NV 89138",-115.3525336,36.1597098,"1068 calvia st, las vegas, nv 89138, usa"
"7892 Aspect Way, Las Vegas, NV 89149",-115.2675984,36.2604651,"7892 aspect way, las vegas, nv 89149, usa"
"3601 Fox Glen Pkwy, Las Vegas, NV 89108",-115.2312004,36.2249806,"3601 n fox glen pkwy, las vegas, nv 89108, usa"
"4901 Golden Haven Ave, Las Vegas, NV 89130",-115.2089473,36.2296397,"4901 golden haven ave, las vegas, nv 89130, usa"
"8387 Gardena Hills Ave, Las Vegas, NV 89178",-115.2746599,36.0150872,"8387 gardena hills ave, las vegas, nv 89178, usa"
"100 W 57th St UNIT 4JK, New York, NY 10019",-73.9776418,40.7641081,"100 w 57th st, new york, ny 10019, usa"
"361 Vernon Ave, Brooklyn, NY 11206",-73.9365676,40.6962474,"361 vernon ave, brooklyn, ny 11206, usa"
"303 E 57th St #17F, New York, NY 10022",-73.964779,40.7595774,"303 e 57th st #17f, new york, ny 10022, usa"
"88 Bleecker St APT 5T, New York, NY 10012",-73.9965334,40.7266914,"88 bleecker st #5t, new york, ny 10012, usa"
"420 6th Avenue UNIT 8, Park Slope, NY 11215",-73.9837308,40.6685523,"420 6th ave #8, brooklyn, ny 11215, usa"
"523 W 143rd St APT 3C, New York, NY 10031",-73.9501952,40.8248517,"523 w 143rd st #3c, new york, ny 10031, usa"
"401 Plainview Ave, Raleigh, NC 27604",-78.6203454,35.7969215,"401 plainview ave, raleigh, nc 27604, usa"
"14011 N Karen Ln, Spokane, WA 99208",-117.4180201,47.7831393,"14011 n karen ln, spokane, wa 99208, usa"
"3338 W Grandview Ave, Spokane, WA 99224",-117.4622673,47.6401024,"3338 w grandview ave, spokane, wa 99224, usa"
"320 W Spruce Ct, Spokane, WA 99218",-117.4161313,47.768465,"320 w spruce ct, spokane, wa 99218, usa"
"8722 E Sugar Pine Ln, Spokane, WA 99217",-117.2870508,47.7087904,"8722 e sugar pine ln, spokane, wa 99217, usa"
"2212 W Gordon Ave, Spokane, WA 99205",-117.4434244,47.6909659,"2212 w gordon ave, spokane, wa 99205, usa"
"9209 N Wall St, Spokane, WA 99218",-117.4222902,47.740721,"9209 n wall st, spokane, wa 99218, usa"
"8943 Cypress Fog St LOT 46, Las Vegas, NV 89178",-115.302607,36.025537,"8943 cypress fog ct #46, las vegas, nv 89178, usa"
"11747 133rd St, Jamaica, NY 11420",-73.8054445,40.675523,"117-47 133rd st, queens, ny 11420, usa"
"4402 W Brookfield Ave, Spokane, WA 99208",-117.4750058,47.7569088,"4402 w brookfield ave, spokane, wa 99208, usa"
"5415 E Bridgeport Ave, Spokane, WA 99217",-117.332049,47.6883286,"5415 e bridgeport ct, spokane, wa 99217, usa"
"1722 Lewis Ct, Dallas, TX 75206",-96.7680824,32.8119222,"1722 lewis ct, dallas, tx 75206, usa"
"711 Sari Dr, Las Vegas, NV 89110",-115.0201395,36.1722292,"711 sari dr, las vegas, nv 89110, usa"
"49 W 29th Ave, Spokane, WA 99203",-117.4136071,47.627944,"49 w 29th ave, spokane, wa 99203, usa"
"8233 Milroy Ln, Dallas, TX 75231",-96.7625002,32.8893072,"8233 milroy ln, dallas, tx 75231, usa"
"1109 N Lombardy St #B, Richmond, VA 23220",-77.4523547,37.5579843,"1109 n lombardy st b, richmond, va 23220, usa"
"0 Madison Glencarefree Preserve, Saint Louis, MO 63123",-90.3277829,38.5580845,"st. louis, mo 63123, usa"
"8219 Quaking Rd #6/4, Spokane, WA 99224",-117.5361046,47.6728781,"spokane, wa 99224, usa"
"10512 Laurel Mountain Ln, Las Vegas, NV 89166",-115.3248958,36.303145,"10512 laurel mountain ln, las vegas, nv 89166, usa"
"2327 Sherbrooke Dr, Atlanta, GA 30345",-84.2862028,33.8598457,"2327 sherbrooke dr ne, atlanta, ga 30345, usa"
"6320 W Brooks Ave, Las Vegas, NV 89108",-115.2324971,36.2141251,"6320 w brooks ave, las vegas, nv 89108, usa"
"3817 Cumberland Pond Rd, Raleigh, NC 27606",-78.7035304,35.7464129,"3817 cumberland pond road, raleigh, nc 27606, usa"
"3824 W Taft Dr, Spokane, WA 99208",-117.4689891,47.7168861,"3824 w taft dr, spokane, wa 99208, usa"
"2106 W Broadway Ave, Spokane, WA 99201",-117.4435455,47.6646497,"2106 w broadway ave, spokane, wa 99201, usa"
"5704 W Youngstown Ln, Spokane, WA 99208",-117.4936783,47.7415504,"5704 w youngstown ln, spokane, wa 99208, usa"
"2305 Hedge Maple Dr LOT 51, Raleigh, NC 27603",-78.705927,35.66746,"2305 hedge maple dr #51, raleigh, nc 27603, usa"
"Hampton Plan, Rutherford",NA,NA,NA
"Dallas Basement Plan, The Montage",-96.7969879,32.7766642,"dallas, tx, usa"
"2520 E 37th Ave, Spokane, WA 99223",-117.3748449,47.6206737,"2520 e 37th ave, spokane, wa 99223, usa"
"420 W Clay St, Richmond, VA 23220",-77.4444117,37.5500032,"420 w clay st, richmond, va 23220, usa"
"1205 Silver Mill Dr, Dallas, TX 75215",-96.7913524,32.767832,"1205 silver mill dr, dallas, tx 75215, usa"
"10836 Villa Haven Dr, Dallas, TX 75238",-96.6969385,32.8749796,"10836 villa haven dr, dallas, tx 75238, usa"
"8332 Classic Villa Ct, Las Vegas, NV 89128",-115.2767435,36.1831456,"8332 classic villa ct, las vegas, nv 89128, usa"
"1855 Horizon Sunset Dr, Las Vegas, NV 89123",-115.1265211,36.0410602,"1855 horizon sunset dr, las vegas, nv 89123, usa"
"829 Cohasset St, Las Vegas, NV 89110",-115.0393472,36.1747385,"829 cohasset st, las vegas, nv 89110, usa"
"5718 Sunningdale Ct, Las Vegas, NV 89122",-115.0491476,36.1228003,"5718 sunningdale ct, las vegas, nv 89122, usa"
"4326 De Reimer Avenue, BRONX, NY 10466",-73.8442726,40.897722,"4326 de reimer ave, the bronx, ny 10466, usa"
"1903 Nereid Ave, Bronx, NY 10466",-73.8485491,40.898875,"1903 nereid ave, the bronx, ny 10466, usa"
"2220 SE Yamhill St, Portland, OR 97214",-122.6430999,45.5155642,"2220 se yamhill st, portland, or 97214, usa"
"4112 Mardella Dr, Raleigh, NC 27613",-78.7026887,35.8802868,"4112 mardella dr, raleigh, nc 27613, usa"
"6717 Johnsdale Rd, Raleigh, NC 27615",-78.5993721,35.8731299,"6717 johnsdale rd, raleigh, nc 27615, usa"
"10240 Apache Rd, Richmond, VA 23235",-77.5840383,37.5511952,"10240 apache rd, richmond, va 23235, usa"
"1610 Jefferson S, St. Louis, MO 63104",-90.2291565,38.6160491,"st. louis, mo 63104, usa"
"4116 S Hogan St, Spokane, WA 99203",-117.3889899,47.6160515,"4116 s hogan st, spokane, wa 99203, usa"
"4629-4629.5 Keswick Rd #4631, Baltimore, MD 21210",-76.6298195,39.3480683,"4631 keswick rd, baltimore, md 21210, usa"
"604 Bondstone Dr, Dallas, TX 75218",-96.7052332,32.8536838,"604 bondstone dr, dallas, tx 75218, usa"
